Date,Hour,LocationName,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount
21/03/2014,2,Briggate at McDonalds ,Friday,2014,1,March,12,108
21/03/2014,2,Commercial Street at Lush,Friday,2014,1,March,12,13
21/03/2014,2,Commercial Street at Barratts,Friday,2014,1,March,12,43
21/03/2014,2,Headrow,Friday,2014,1,March,12,20
21/03/2014,2,Dortmund Square ,Friday,2014,1,March,12,50
21/03/2014,2,Albion Street South,Friday,2014,1,March,12,73
21/03/2014,2,Albion Street North,Friday,2014,1,March,12,26
21/03/2014,3,Briggate,Friday,2014,1,March,12,329
21/03/2014,3,Briggate at McDonalds ,Friday,2014,1,March,12,75
21/03/2014,3,Commercial Street at Lush,Friday,2014,1,March,12,19
21/03/2014,3,Commercial Street at Barratts,Friday,2014,1,March,12,66
21/03/2014,3,Headrow,Friday,2014,1,March,12,24
21/03/2014,3,Dortmund Square ,Friday,2014,1,March,12,23
21/03/2014,3,Albion Street South,Friday,2014,1,March,12,29
21/03/2014,3,Albion Street North,Friday,2014,1,March,12,9
21/03/2014,4,Briggate,Friday,2014,1,March,12,180
21/03/2014,4,Briggate at McDonalds ,Friday,2014,1,March,12,49
21/03/2014,4,Commercial Street at Lush,Friday,2014,1,March,12,27
21/03/2014,4,Commercial Street at Barratts,Friday,2014,1,March,12,56
21/03/2014,4,Headrow,Friday,2014,1,March,12,17
21/03/2014,4,Dortmund Square ,Friday,2014,1,March,12,0
21/03/2014,4,Albion Street South,Friday,2014,1,March,12,43
21/03/2014,4,Albion Street North,Friday,2014,1,March,12,31
21/03/2014,5,Briggate,Friday,2014,1,March,12,144
21/03/2014,5,Briggate at McDonalds ,Friday,2014,1,March,12,58
21/03/2014,5,Commercial Street at Lush,Friday,2014,1,March,12,41
21/03/2014,5,Commercial Street at Barratts,Friday,2014,1,March,12,66
21/03/2014,5,Headrow,Friday,2014,1,March,12,16
21/03/2014,5,Dortmund Square ,Friday,2014,1,March,12,3
21/03/2014,5,Albion Street South,Friday,2014,1,March,12,50
21/03/2014,5,Albion Street North,Friday,2014,1,March,12,8
21/03/2014,6,Briggate,Friday,2014,1,March,12,216
21/03/2014,6,Briggate at McDonalds ,Friday,2014,1,March,12,110
21/03/2014,6,Commercial Street at Lush,Friday,2014,1,March,12,77
21/03/2014,6,Commercial Street at Barratts,Friday,2014,1,March,12,77
21/03/2014,6,Headrow,Friday,2014,1,March,12,35
21/03/2014,6,Dortmund Square ,Friday,2014,1,March,12,44
21/03/2014,6,Albion Street South,Friday,2014,1,March,12,75
21/03/2014,6,Albion Street North,Friday,2014,1,March,12,57
21/03/2014,7,Briggate,Friday,2014,1,March,12,440
21/03/2014,7,Briggate at McDonalds ,Friday,2014,1,March,12,223
21/03/2014,7,Commercial Street at Lush,Friday,2014,1,March,12,186
21/03/2014,7,Commercial Street at Barratts,Friday,2014,1,March,12,258
21/03/2014,7,Headrow,Friday,2014,1,March,12,135
21/03/2014,7,Dortmund Square ,Friday,2014,1,March,12,227
21/03/2014,7,Albion Street South,Friday,2014,1,March,12,279
21/03/2014,7,Albion Street North,Friday,2014,1,March,12,204
21/03/2014,8,Briggate,Friday,2014,1,March,12,804
21/03/2014,8,Briggate at McDonalds ,Friday,2014,1,March,12,441
21/03/2014,8,Commercial Street at Lush,Friday,2014,1,March,12,282
21/03/2014,8,Commercial Street at Barratts,Friday,2014,1,March,12,591
21/03/2014,8,Headrow,Friday,2014,1,March,12,373
21/03/2014,8,Dortmund Square ,Friday,2014,1,March,12,624
21/03/2014,8,Albion Street South,Friday,2014,1,March,12,657
21/03/2014,8,Albion Street North,Friday,2014,1,March,12,271
21/03/2014,9,Briggate,Friday,2014,1,March,12,1233
21/03/2014,9,Briggate at McDonalds ,Friday,2014,1,March,12,575
21/03/2014,9,Commercial Street at Lush,Friday,2014,1,March,12,554
21/03/2014,9,Commercial Street at Barratts,Friday,2014,1,March,12,607
21/03/2014,9,Headrow,Friday,2014,1,March,12,433
21/03/2014,9,Dortmund Square ,Friday,2014,1,March,12,677
21/03/2014,9,Albion Street South,Friday,2014,1,March,12,685
21/03/2014,9,Albion Street North,Friday,2014,1,March,12,578
21/03/2014,10,Briggate,Friday,2014,1,March,12,2152
21/03/2014,10,Briggate at McDonalds ,Friday,2014,1,March,12,900
21/03/2014,10,Commercial Street at Lush,Friday,2014,1,March,12,1087
21/03/2014,10,Commercial Street at Barratts,Friday,2014,1,March,12,1055
21/03/2014,10,Headrow,Friday,2014,1,March,12,667
21/03/2014,10,Dortmund Square ,Friday,2014,1,March,12,1191
21/03/2014,10,Albion Street South,Friday,2014,1,March,12,1665
21/03/2014,10,Albion Street North,Friday,2014,1,March,12,1659
21/03/2014,11,Briggate,Friday,2014,1,March,12,2944
21/03/2014,11,Briggate at McDonalds ,Friday,2014,1,March,12,1285
21/03/2014,11,Commercial Street at Lush,Friday,2014,1,March,12,1803
21/03/2014,11,Commercial Street at Barratts,Friday,2014,1,March,12,1565
21/03/2014,11,Headrow,Friday,2014,1,March,12,942
21/03/2014,11,Dortmund Square ,Friday,2014,1,March,12,1807
21/03/2014,11,Albion Street South,Friday,2014,1,March,12,2153
21/03/2014,11,Albion Street North,Friday,2014,1,March,12,2083
21/03/2014,12,Briggate,Friday,2014,1,March,12,4017
21/03/2014,12,Briggate at McDonalds ,Friday,2014,1,March,12,1810
21/03/2014,12,Commercial Street at Lush,Friday,2014,1,March,12,3032
21/03/2014,12,Commercial Street at Barratts,Friday,2014,1,March,12,2395
21/03/2014,12,Headrow,Friday,2014,1,March,12,1507
21/03/2014,12,Dortmund Square ,Friday,2014,1,March,12,2746
21/03/2014,12,Albion Street South,Friday,2014,1,March,12,2732
21/03/2014,12,Albion Street North,Friday,2014,1,March,12,2006
21/03/2014,13,Briggate,Friday,2014,1,March,12,4151
21/03/2014,13,Briggate at McDonalds ,Friday,2014,1,March,12,1904
21/03/2014,13,Commercial Street at Lush,Friday,2014,1,March,12,3065
21/03/2014,13,Commercial Street at Barratts,Friday,2014,1,March,12,1886
21/03/2014,13,Headrow,Friday,2014,1,March,12,1481
21/03/2014,13,Dortmund Square ,Friday,2014,1,March,12,3742
21/03/2014,13,Albion Street South,Friday,2014,1,March,12,1816
21/03/2014,13,Albion Street North,Friday,2014,1,March,12,1409
21/03/2014,14,Briggate,Friday,2014,1,March,12,3668
21/03/2014,14,Briggate at McDonalds ,Friday,2014,1,March,12,1363
21/03/2014,14,Commercial Street at Lush,Friday,2014,1,March,12,1259
21/03/2014,14,Commercial Street at Barratts,Friday,2014,1,March,12,1350
21/03/2014,14,Headrow,Friday,2014,1,March,12,1248
21/03/2014,14,Dortmund Square ,Friday,2014,1,March,12,3714
21/03/2014,14,Albion Street South,Friday,2014,1,March,12,2278
21/03/2014,14,Albion Street North,Friday,2014,1,March,12,1056
21/03/2014,15,Briggate,Friday,2014,1,March,12,3815
21/03/2014,15,Briggate at McDonalds ,Friday,2014,1,March,12,1472
21/03/2014,15,Commercial Street at Lush,Friday,2014,1,March,12,1373
21/03/2014,15,Commercial Street at Barratts,Friday,2014,1,March,12,1233
21/03/2014,15,Headrow,Friday,2014,1,March,12,1314
21/03/2014,15,Dortmund Square ,Friday,2014,1,March,12,3609
21/03/2014,15,Albion Street South,Friday,2014,1,March,12,2417
21/03/2014,15,Albion Street North,Friday,2014,1,March,12,1239
21/03/2014,16,Briggate,Friday,2014,1,March,12,3707
21/03/2014,16,Briggate at McDonalds ,Friday,2014,1,March,12,1313
21/03/2014,16,Commercial Street at Lush,Friday,2014,1,March,12,1713
21/03/2014,16,Commercial Street at Barratts,Friday,2014,1,March,12,1352
21/03/2014,16,Headrow,Friday,2014,1,March,12,1170
21/03/2014,16,Dortmund Square ,Friday,2014,1,March,12,3015
21/03/2014,16,Albion Street South,Friday,2014,1,March,12,2506
21/03/2014,16,Albion Street North,Friday,2014,1,March,12,1552
21/03/2014,17,Briggate,Friday,2014,1,March,12,3323
21/03/2014,17,Briggate at McDonalds ,Friday,2014,1,March,12,997
21/03/2014,17,Commercial Street at Lush,Friday,2014,1,March,12,1419
21/03/2014,17,Commercial Street at Barratts,Friday,2014,1,March,12,1191
21/03/2014,17,Headrow,Friday,2014,1,March,12,879
21/03/2014,17,Dortmund Square ,Friday,2014,1,March,12,2192
21/03/2014,17,Albion Street South,Friday,2014,1,March,12,2427
21/03/2014,17,Albion Street North,Friday,2014,1,March,12,1376
21/03/2014,18,Briggate,Friday,2014,1,March,12,2247
21/03/2014,18,Briggate at McDonalds ,Friday,2014,1,March,12,894
21/03/2014,18,Commercial Street at Lush,Friday,2014,1,March,12,530
21/03/2014,18,Commercial Street at Barratts,Friday,2014,1,March,12,454
21/03/2014,18,Headrow,Friday,2014,1,March,12,494
21/03/2014,18,Dortmund Square ,Friday,2014,1,March,12,1223
21/03/2014,18,Albion Street South,Friday,2014,1,March,12,1395
21/03/2014,18,Albion Street North,Friday,2014,1,March,12,658
21/03/2014,19,Briggate,Friday,2014,1,March,12,1286
21/03/2014,19,Briggate at McDonalds ,Friday,2014,1,March,12,550
21/03/2014,19,Commercial Street at Lush,Friday,2014,1,March,12,239
21/03/2014,19,Commercial Street at Barratts,Friday,2014,1,March,12,224
21/03/2014,19,Headrow,Friday,2014,1,March,12,431
21/03/2014,19,Dortmund Square ,Friday,2014,1,March,12,935
21/03/2014,19,Albion Street South,Friday,2014,1,March,12,1073
21/03/2014,19,Albion Street North,Friday,2014,1,March,12,284
21/03/2014,20,Briggate,Friday,2014,1,March,12,812
21/03/2014,20,Briggate at McDonalds ,Friday,2014,1,March,12,347
21/03/2014,20,Commercial Street at Lush,Friday,2014,1,March,12,164
21/03/2014,20,Commercial Street at Barratts,Friday,2014,1,March,12,156
21/03/2014,20,Headrow,Friday,2014,1,March,12,249
21/03/2014,20,Dortmund Square ,Friday,2014,1,March,12,619
21/03/2014,20,Albion Street South,Friday,2014,1,March,12,769
21/03/2014,20,Albion Street North,Friday,2014,1,March,12,346
21/03/2014,21,Briggate,Friday,2014,1,March,12,822
21/03/2014,21,Briggate at McDonalds ,Friday,2014,1,March,12,458
21/03/2014,21,Commercial Street at Lush,Friday,2014,1,March,12,107
21/03/2014,21,Commercial Street at Barratts,Friday,2014,1,March,12,159
21/03/2014,21,Headrow,Friday,2014,1,March,12,235
21/03/2014,21,Dortmund Square ,Friday,2014,1,March,12,371
21/03/2014,21,Albion Street South,Friday,2014,1,March,12,693
21/03/2014,21,Albion Street North,Friday,2014,1,March,12,247
21/03/2014,22,Briggate,Friday,2014,1,March,12,823
21/03/2014,22,Briggate at McDonalds ,Friday,2014,1,March,12,411
21/03/2014,22,Commercial Street at Lush,Friday,2014,1,March,12,50
21/03/2014,22,Commercial Street at Barratts,Friday,2014,1,March,12,114
21/03/2014,22,Headrow,Friday,2014,1,March,12,231
21/03/2014,22,Dortmund Square ,Friday,2014,1,March,12,346
21/03/2014,22,Albion Street South,Friday,2014,1,March,12,913
21/03/2014,22,Albion Street North,Friday,2014,1,March,12,400
21/03/2014,23,Briggate,Friday,2014,1,March,12,723
21/03/2014,23,Briggate at McDonalds ,Friday,2014,1,March,12,328
21/03/2014,23,Commercial Street at Lush,Friday,2014,1,March,12,95
21/03/2014,23,Commercial Street at Barratts,Friday,2014,1,March,12,107
21/03/2014,23,Headrow,Friday,2014,1,March,12,183
21/03/2014,23,Dortmund Square ,Friday,2014,1,March,12,200
21/03/2014,23,Albion Street South,Friday,2014,1,March,12,316
21/03/2014,23,Albion Street North,Friday,2014,1,March,12,179
22/03/2014,0,Briggate,Saturday,2014,1,March,12,585
22/03/2014,0,Briggate at McDonalds ,Saturday,2014,1,March,12,217
22/03/2014,0,Commercial Street at Lush,Saturday,2014,1,March,12,96
22/03/2014,0,Commercial Street at Barratts,Saturday,2014,1,March,12,109
22/03/2014,0,Headrow,Saturday,2014,1,March,12,104
22/03/2014,0,Dortmund Square ,Saturday,2014,1,March,12,175
22/03/2014,0,Albion Street South,Saturday,2014,1,March,12,257
22/03/2014,0,Albion Street North,Saturday,2014,1,March,12,104
22/03/2014,1,Briggate,Saturday,2014,1,March,12,589
22/03/2014,1,Briggate at McDonalds ,Saturday,2014,1,March,12,179
22/03/2014,1,Commercial Street at Lush,Saturday,2014,1,March,12,36
22/03/2014,1,Commercial Street at Barratts,Saturday,2014,1,March,12,59
22/03/2014,1,Headrow,Saturday,2014,1,March,12,60
22/03/2014,1,Dortmund Square ,Saturday,2014,1,March,12,101
22/03/2014,1,Albion Street South,Saturday,2014,1,March,12,160
22/03/2014,1,Albion Street North,Saturday,2014,1,March,12,65
22/03/2014,2,Briggate,Saturday,2014,1,March,12,333
22/03/2014,2,Briggate at McDonalds ,Saturday,2014,1,March,12,123
22/03/2014,2,Commercial Street at Lush,Saturday,2014,1,March,12,18
22/03/2014,2,Commercial Street at Barratts,Saturday,2014,1,March,12,23
22/03/2014,2,Headrow,Saturday,2014,1,March,12,60
22/03/2014,2,Dortmund Square ,Saturday,2014,1,March,12,76
22/03/2014,2,Albion Street South,Saturday,2014,1,March,12,65
22/03/2014,2,Albion Street North,Saturday,2014,1,March,12,31
22/03/2014,3,Briggate,Saturday,2014,1,March,12,329
22/03/2014,3,Briggate at McDonalds ,Saturday,2014,1,March,12,129
22/03/2014,3,Commercial Street at Lush,Saturday,2014,1,March,12,32
22/03/2014,3,Commercial Street at Barratts,Saturday,2014,1,March,12,41
22/03/2014,3,Headrow,Saturday,2014,1,March,12,42
22/03/2014,3,Dortmund Square ,Saturday,2014,1,March,12,45
22/03/2014,3,Albion Street South,Saturday,2014,1,March,12,85
22/03/2014,3,Albion Street North,Saturday,2014,1,March,12,25
22/03/2014,4,Briggate,Saturday,2014,1,March,12,227
22/03/2014,4,Briggate at McDonalds ,Saturday,2014,1,March,12,63
22/03/2014,4,Commercial Street at Lush,Saturday,2014,1,March,12,9
22/03/2014,4,Commercial Street at Barratts,Saturday,2014,1,March,12,28
22/03/2014,4,Headrow,Saturday,2014,1,March,12,36
22/03/2014,4,Dortmund Square ,Saturday,2014,1,March,12,4
22/03/2014,4,Albion Street South,Saturday,2014,1,March,12,35
22/03/2014,4,Albion Street North,Saturday,2014,1,March,12,5
22/03/2014,5,Briggate,Saturday,2014,1,March,12,195
22/03/2014,5,Briggate at McDonalds ,Saturday,2014,1,March,12,70
22/03/2014,5,Commercial Street at Lush,Saturday,2014,1,March,12,30
22/03/2014,5,Commercial Street at Barratts,Saturday,2014,1,March,12,50
22/03/2014,5,Headrow,Saturday,2014,1,March,12,21
22/03/2014,5,Dortmund Square ,Saturday,2014,1,March,12,14
22/03/2014,5,Albion Street South,Saturday,2014,1,March,12,31
22/03/2014,5,Albion Street North,Saturday,2014,1,March,12,5
22/03/2014,6,Briggate,Saturday,2014,1,March,12,207
22/03/2014,6,Briggate at McDonalds ,Saturday,2014,1,March,12,92
22/03/2014,6,Commercial Street at Lush,Saturday,2014,1,March,12,42
22/03/2014,6,Commercial Street at Barratts,Saturday,2014,1,March,12,85
22/03/2014,6,Headrow,Saturday,2014,1,March,12,25
22/03/2014,6,Dortmund Square ,Saturday,2014,1,March,12,14
22/03/2014,6,Albion Street South,Saturday,2014,1,March,12,49
22/03/2014,6,Albion Street North,Saturday,2014,1,March,12,39
22/03/2014,7,Briggate,Saturday,2014,1,March,12,176
22/03/2014,7,Briggate at McDonalds ,Saturday,2014,1,March,12,108
22/03/2014,7,Commercial Street at Lush,Saturday,2014,1,March,12,73
22/03/2014,7,Commercial Street at Barratts,Saturday,2014,1,March,12,171
22/03/2014,7,Headrow,Saturday,2014,1,March,12,60
22/03/2014,7,Dortmund Square ,Saturday,2014,1,March,12,51
22/03/2014,7,Albion Street South,Saturday,2014,1,March,12,92
22/03/2014,7,Albion Street North,Saturday,2014,1,March,12,75
22/03/2014,8,Briggate,Saturday,2014,1,March,12,577
22/03/2014,8,Briggate at McDonalds ,Saturday,2014,1,March,12,244
22/03/2014,8,Commercial Street at Lush,Saturday,2014,1,March,12,205
22/03/2014,8,Commercial Street at Barratts,Saturday,2014,1,March,12,312
22/03/2014,8,Headrow,Saturday,2014,1,March,12,163
22/03/2014,8,Dortmund Square ,Saturday,2014,1,March,12,286
22/03/2014,8,Albion Street South,Saturday,2014,1,March,12,231
22/03/2014,8,Albion Street North,Saturday,2014,1,March,12,153
22/03/2014,9,Briggate,Saturday,2014,1,March,12,1371
22/03/2014,9,Briggate at McDonalds ,Saturday,2014,1,March,12,567
22/03/2014,9,Commercial Street at Lush,Saturday,2014,1,March,12,729
22/03/2014,9,Commercial Street at Barratts,Saturday,2014,1,March,12,717
22/03/2014,9,Headrow,Saturday,2014,1,March,12,439
22/03/2014,9,Dortmund Square ,Saturday,2014,1,March,12,630
22/03/2014,9,Albion Street South,Saturday,2014,1,March,12,836
22/03/2014,9,Albion Street North,Saturday,2014,1,March,12,1032
22/03/2014,10,Briggate,Saturday,2014,1,March,12,3107
22/03/2014,10,Briggate at McDonalds ,Saturday,2014,1,March,12,1087
22/03/2014,10,Commercial Street at Lush,Saturday,2014,1,March,12,1377
22/03/2014,10,Commercial Street at Barratts,Saturday,2014,1,March,12,1271
22/03/2014,10,Headrow,Saturday,2014,1,March,12,836
22/03/2014,10,Dortmund Square ,Saturday,2014,1,March,12,1254
22/03/2014,10,Albion Street South,Saturday,2014,1,March,12,2235
22/03/2014,10,Albion Street North,Saturday,2014,1,March,12,2113
22/03/2014,11,Briggate,Saturday,2014,1,March,12,4632
22/03/2014,11,Briggate at McDonalds ,Saturday,2014,1,March,12,1733
22/03/2014,11,Commercial Street at Lush,Saturday,2014,1,March,12,2099
22/03/2014,11,Commercial Street at Barratts,Saturday,2014,1,March,12,2172
22/03/2014,11,Headrow,Saturday,2014,1,March,12,1348
22/03/2014,11,Dortmund Square ,Saturday,2014,1,March,12,2349
22/03/2014,11,Albion Street South,Saturday,2014,1,March,12,4608
22/03/2014,11,Albion Street North,Saturday,2014,1,March,12,3511
22/03/2014,12,Briggate,Saturday,2014,1,March,12,5959
22/03/2014,12,Briggate at McDonalds ,Saturday,2014,1,March,12,2511
22/03/2014,12,Commercial Street at Lush,Saturday,2014,1,March,12,3069
22/03/2014,12,Commercial Street at Barratts,Saturday,2014,1,March,12,2958
22/03/2014,12,Headrow,Saturday,2014,1,March,12,1881
22/03/2014,12,Dortmund Square ,Saturday,2014,1,March,12,3676
22/03/2014,12,Albion Street South,Saturday,2014,1,March,12,4076
22/03/2014,12,Albion Street North,Saturday,2014,1,March,12,2781
22/03/2014,13,Briggate,Saturday,2014,1,March,12,6828
22/03/2014,13,Briggate at McDonalds ,Saturday,2014,1,March,12,2857
22/03/2014,13,Commercial Street at Lush,Saturday,2014,1,March,12,3154
22/03/2014,13,Commercial Street at Barratts,Saturday,2014,1,March,12,2785
22/03/2014,13,Headrow,Saturday,2014,1,March,12,2208
22/03/2014,13,Dortmund Square ,Saturday,2014,1,March,12,5102
22/03/2014,13,Albion Street South,Saturday,2014,1,March,12,5247
22/03/2014,13,Albion Street North,Saturday,2014,1,March,12,3231
22/03/2014,14,Briggate,Saturday,2014,1,March,12,6677
22/03/2014,14,Briggate at McDonalds ,Saturday,2014,1,March,12,2637
22/03/2014,14,Commercial Street at Lush,Saturday,2014,1,March,12,2441
22/03/2014,14,Commercial Street at Barratts,Saturday,2014,1,March,12,2644
22/03/2014,14,Headrow,Saturday,2014,1,March,12,2419
22/03/2014,14,Dortmund Square ,Saturday,2014,1,March,12,6404
22/03/2014,14,Albion Street South,Saturday,2014,1,March,12,4767
22/03/2014,14,Albion Street North,Saturday,2014,1,March,12,1936
22/03/2014,15,Briggate,Saturday,2014,1,March,12,6468
22/03/2014,15,Briggate at McDonalds ,Saturday,2014,1,March,12,2442
22/03/2014,15,Commercial Street at Lush,Saturday,2014,1,March,12,2812
22/03/2014,15,Commercial Street at Barratts,Saturday,2014,1,March,12,2748
22/03/2014,15,Headrow,Saturday,2014,1,March,12,2410
22/03/2014,15,Dortmund Square ,Saturday,2014,1,March,12,6352
22/03/2014,15,Albion Street South,Saturday,2014,1,March,12,5561
22/03/2014,15,Albion Street North,Saturday,2014,1,March,12,2126
22/03/2014,16,Briggate,Saturday,2014,1,March,12,5870
22/03/2014,16,Briggate at McDonalds ,Saturday,2014,1,March,12,2240
22/03/2014,16,Commercial Street at Lush,Saturday,2014,1,March,12,2506
22/03/2014,16,Commercial Street at Barratts,Saturday,2014,1,March,12,2158
22/03/2014,16,Headrow,Saturday,2014,1,March,12,1858
22/03/2014,16,Dortmund Square ,Saturday,2014,1,March,12,5000
22/03/2014,16,Albion Street South,Saturday,2014,1,March,12,5152
22/03/2014,16,Albion Street North,Saturday,2014,1,March,12,2257
22/03/2014,17,Briggate,Saturday,2014,1,March,12,4662
22/03/2014,17,Briggate at McDonalds ,Saturday,2014,1,March,12,1660
22/03/2014,17,Commercial Street at Lush,Saturday,2014,1,March,12,1902
